Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
15277;1;Vintage Bird Plakat;Holiday Collection;15.447154;1;;;;;;;15277;vintage-bird-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Czerwony ptak – Ilustracja z ptakiem siedzącym na gałęzi z liśćmi w kolorze czerwonym na beżowym tle;Ilustracja z czerwonym ptakiem z czerwonymi gałęziami i liśćmi, na beżowym tle. Ciepłe kolory są idealne na świąteczny sezon, a ten plakat idealnie pasuje do innych prac z naszej świątecznej kolekcji Holiday Collection.<br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Holiday Collection;Vintage Bird Plakat;;Kupuj popularne obrazy online, na stronie Desenio.pl Wybieraj spośród mnóstwa modnych plakatów w stylu skandynawskim. Szybka dostawa i wiele zadowolonych klientów. Plakaty i reprodukcje ze sztuką nowoczesną w najlepszym stylu.;vintage-bird-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/15277_2.jpg; – Ilustracja z ptakiem siedzącym na gałęzi z liśćmi w kolorze czerwonym na beżowym tle;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
15278;1;Watercolor Deer Silhouette Plakat;Holiday Collection;15.447154;1;;;;;;;15278;watercolor-deer-silhouette-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Czerwony jeleń – Ilustracja z sylwetką jelenia na beżowym tle;Ilustracja z sylwetką jelenia na beżowym tle. Stwórz ciepłą i przytulną świąteczną atmosferę w domu i połącz ten plakat z innymi świątecznymi pracami z kolekcji Holiday Collection, aby przygotować się na sezon zimowy.<br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Holiday Collection;Watercolor Deer Silhouette Plakat;;Kupuj popularne obrazy online, na stronie Desenio.pl Wybieraj spośród mnóstwa modnych plakatów w stylu skandynawskim. Szybka dostawa i wiele zadowolonych klientów. Plakaty i reprodukcje ze sztuką nowoczesną w najlepszym stylu.;watercolor-deer-silhouette-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/15278_2.jpg; – Ilustracja z sylwetką jelenia na beżowym tle;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
12126;1;Almost Kiss Plakat;Czarno-białe,Bestsellery;15.447154;1;;;;;;;12126;almost-kiss-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Grafiki geometryczne z twarzami – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku;Grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku, w czarnym kolorze, na białym tle. Jeśli lubisz na minimalistyczny styl, ten abstrakcyjny obraz może się okazać po prostu idealnym wyborem! Wraz z innymi ilustracjami lub grafikami ze świata mody możesz stworzyć wymarzoną ścianę z obrazami.<br /><br />;Czarno-białe,Bestsellery;Almost Kiss Plakat;almost, kiss, plakat, grafiki, geometryczne, z, twarzami, desenio.pl;Almost Kiss Plakat  – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku - Desenio.pl;almost-kiss-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/12126_2.jpg; – Czarno-biała grafika geometryczna z dwiema twarzami zbliżającymi się do pocałunku;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
10203;1;Watercolor Hands No3 Plakat;Czarno-białe;15.447154;1;;;;;;;10203;watercolor-hands-no3-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Zakochane dłonie – Ilustracja akwarelowa z dwiema rękami trzymającymi się za małe palce, narysowana w czerni i bieli;Ilustracja akwarelowa w czerni i bieli z dwiema rękami trzymającymi się za małe palce. Ta słodka czarno-biała ilustracja będzie pasować do każdego domu. Będzie idealnym dodatkiem i do sypialni, i salonu. Jeśli chcesz skomponować idealny zestaw obrazów, dopasuj go do Watercolor Hands No1 i Watercolor Hands No2!<br /><br />;Czarno-białe;Watercolor Hands No3 Plakat;watercolor, hands, no3, plakat, zakochane, dłonie, desenio.pl;Watercolor Hands No3 Plakat  – Ilustracja akwarelowa z dwiema rękami trzymającymi się za małe palce, narysowana w czerni i bieli - Desenio.pl;watercolor-hands-no3-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/10203_2.jpg; – Ilustracja akwarelowa z dwiema rękami trzymającymi się za małe palce, narysowana w czerni i bieli;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
10201;1;Watercolor Hands No1 Plakat;Czarno-białe,Bestsellery;39.837398;1;;;;;;;10201;watercolor-hands-no1-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Splecione dłonie – Czarno-biała akwarela ilustracja z parą trzymających się rąk;"Akwarelowa ilustracja trzymających się dwóch rąk. Ten czarno-biały motyw został ręcznie namalowany farbami akrylowymi; będzie stanowił elegancki element wystroju w dowolnym pomieszczeniu. Czarno-białe wzory to klasyka, która podkreśli styl Twojego domu. Ten plakat idealnie pasuje do obrazów Watercolor Hands No2 i Watercolor Hands No3!<br /><br />";Czarno-białe,Bestsellery;Watercolor Hands No1 Plakat;watercolor, hands, no1, plakat, splecione, dłonie, desenio.pl;Watercolor Hands No1 Plakat  – Czarno-biała akwarela ilustracja z parą trzymających się rąk - Desenio.pl;watercolor-hands-no1-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/10201_2.jpg; – Czarno-biała akwarela ilustracja z parą trzymających się rąk;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
11944;1;Shoulder Watercolor Plakat;Czarno-białe;15.447154;1;;;;;;;11944;shoulder-watercolor-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Akwarelowa dziewczyna – Czarno-biała ilustracja akwarelowa z kobietą z odsłoniętymi ramionami;Akwarelowa, czarno-biała ilustracja z kobietą w koszuli z odsłoniętymi ramionami. Minimalistyczne plakaty to obowiązkowy element stylowego domu. Dzięki eleganckiemu wzornictwu i prostym kolorom te plakaty wprost zapierają dech w piersiach dzięki swojej oszczędności wyrazu.<br /><br />;Czarno-białe;Shoulder Watercolor Plakat;shoulder, watercolor, plakat, akwarelowa, dziewczyna, desenio.pl;Shoulder Watercolor Plakat  – Czarno-biała ilustracja akwarelowa z kobietą z odsłoniętymi ramionami - Desenio.pl;shoulder-watercolor-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/11944_2.jpg; – Czarno-biała ilustracja akwarelowa z kobietą z odsłoniętymi ramionami;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
10837;1;Curve Line Art Plakat;Czarno-białe;15.447154;1;;;;;;;10837;curve-line-art-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Linie kobiecego ciała – Rysunek w stylu grafiki geometrycznej z kobiecym ciałem w czarnym kolorze na białym tle;Grafika geometryczna z sylwetką kobiety w kolorze czarnym na białym tle. Proste linie i grafiki geometryczne to łatwy sposób na wprowadzenie do domu modnych obrazów. Dzięki tej uroczej i minimalistycznej ilustracji możesz mieć pewność, że Twój dom będzie nadążał za najnowszymi trendami w sztuce i wystroju wnętrz.<br /><br />;Czarno-białe;Curve Line Art Plakat;curve, line, art, plakat, linie, kobiecego, ciała, desenio.pl;Curve Line Art Plakat  – Rysunek w stylu grafiki geometrycznej z kobiecym ciałem w czarnym kolorze na białym tle - Desenio.pl;curve-line-art-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/10837_2.jpg; – Rysunek w stylu grafiki geometrycznej z kobiecym ciałem w czarnym kolorze na białym tle;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
13851;1;Watercolor Couple Plakat;Czarno-białe,Bestsellery;39.837398;1;;;;;;;13851;watercolor-couple-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Pocałunek na ramieniu – Czarno-biała akwarelowa ilustracja z kobietą całowaną przez mężczyznę w ramię;Akwarelowy obraz mężczyzny całującego kobietę w ramię. Ta słodka ilustracja idealnie pasuje do domu, w którym kwitnie romans! Okażcie swoją wzajemną miłość nie tylko słowami, ale także zapraszając do swojego domu sztukę, która pokaże, jak bardzo się kochacie.<br /><br />;Czarno-białe,Bestsellery;Watercolor Couple Plakat;;Kupuj popularne obrazy online, na stronie Desenio.pl Wybieraj spośród mnóstwa modnych plakatów w stylu skandynawskim. Szybka dostawa i wiele zadowolonych klientów. Plakaty i reprodukcje ze sztuką nowoczesną w najlepszym stylu.;watercolor-couple-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/13851_2.jpg; – Czarno-biała akwarelowa ilustracja z kobietą całowaną przez mężczyznę w ramię;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
3207;1;Marianna Plakat;Czarno-białe;64.227642;1;;;;;;;3207;marianna-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;;<br />;Czarno-białe;Marianna Plakat;;Kupuj popularne obrazy online, na stronie Desenio.pl Wybieraj spośród mnóstwa modnych plakatów w stylu skandynawskim. Szybka dostawa i wiele zadowolonych klientów. Plakaty i reprodukcje ze sztuką nowoczesną w najlepszym stylu.;marianna-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/3207_2.jpg;Marianna Plakat / Czarno-białe w Desenio AB (3207);1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
3443;1;Graphic Planets 2 Plakat;Czarno-białe;64.227642;1;;;;;;;3443;graphic-planets-2-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;; Plakat wydrukowany z białym obramowaniem. które ładnie podkreśla kompozycję. <br />;Czarno-białe;Graphic Planets 2 Plakat;;Kupuj popularne obrazy online, na stronie Desenio.pl Wybieraj spośród mnóstwa modnych plakatów w stylu skandynawskim. Szybka dostawa i wiele zadowolonych klientów. Plakaty i reprodukcje ze sztuką nowoczesną w najlepszym stylu.;graphic-planets-2-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/3443_2.jpg;Graphic Planets 2 Plakat / Czarno-białe w Desenio AB (3443);1;Artysta: Mareike Böhmer ;0;new;0;0;0;0;0;;;;;0;0;0;0;
11339;1;Smoking in Paris Plakat;Czarno-białe,Bestsellery;39.837398;1;;;;;;;11339;smoking-in-paris-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Paryski papieros – Czarno-białe zdjęcie kobiety w zbyt dużej koszuli, palącej papierosa w oknie;Czarno-białe zdjęcie kobiety ubranej w koszulę, palącej papierosa w oknie. Zdjęcie jest częścią kolekcji „Studio Cosmopolitan”, w ramach której zespół Desenio Design Studio udał się w podróż do miast świata, aby uchwycić ich piękno. <br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe,Bestsellery;Smoking in Paris Plakat;smoking, in, paris, plakat, paryski, papieros, desenio.pl;Smoking in Paris Plakat  – Czarno-białe zdjęcie kobiety w zbyt dużej koszuli, palącej papierosa w oknie - Desenio.pl;smoking-in-paris-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/11339_2.jpg; – Czarno-białe zdjęcie kobiety w zbyt dużej koszuli, palącej papierosa w oknie;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
11331;1;Walking in Paris Plakat;Czarno-białe,Bestsellery;39.837398;1;;;;;;;11331;walking-in-paris-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Spacer po Paryżu – Czarno-białe zdjęcie kobiety spacerującej z parasolem pod Wieżą Eiffla;Czarno-białe zdjęcie kobiety w sukience, idącej obok lamp ulicznych, z parasolem, pod Wieżą Eiffla. Miasto miłości budzi podziw wielu osób, a zdjęcie do tego obrazu zostało zrobione przez Desenio Design Studio w Paryżu. <br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe,Bestsellery;Walking in Paris Plakat;walking, in, paris, plakat, spacer, po, paryżu, desenio.pl;Walking in Paris Plakat  – Czarno-białe zdjęcie kobiety spacerującej z parasolem pod Wieżą Eiffla - Desenio.pl;walking-in-paris-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/11331_2.jpg; – Czarno-białe zdjęcie kobiety spacerującej z parasolem pod Wieżą Eiffla;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
12033;1;Catching up on Reading Plakat;Czarno-białe;39.837398;1;;;;;;;12033;catching-up-on-reading-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Kobieta w toalecie – Czarno-białe zdjęcie kobiety siedzącej w toalecie i czytającej czasopismo;Czarno-białe zdjęcie kobiety w pończochach i butach na obcasach, siedzącej w toalecie i czytającej czasopismo. Zabawny, figlarny obraz to najlepszy sposób na odświeżenie domowych wnętrz!<br /><br />Plakat wykonano z efektem ziarnistości, wydrukowano go również z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe;Catching up on Reading Plakat;catching, up, on, reading, plakat, kobieta, w, toalecie, desenio.pl;Catching up on Reading Plakat  – Czarno-białe zdjęcie kobiety siedzącej w toalecie i czytającej czasopismo - Desenio.pl;catching-up-on-reading-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/12033_2.jpg; – Czarno-białe zdjęcie kobiety siedzącej w toalecie i czytającej czasopismo;1;Fotograf: Giorgio Toniolo.;0;new;0;0;0;0;0;;;;;0;0;0;0;
12030;1;Woman by Manhattan Bridge Plakat;Czarno-białe,Bestsellery;56.097561;1;;;;;;;12030;woman-by-manhattan-bridge-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Nowojorska kobieta – Czarno-białe zdjęcie kobiety stojącej na ulicy w Nowym Jorku przed Mostem Manhattańskim;Czarno-białe zdjęcie kobiety w trenczu z Mostem Manhattańskim w tle. Klasyczne czarno-białe zdjęcie to najlepszy sposób na rozpoczęcie przygody ze ścianą z obrazami! <br /><br />Plakat wykonano z efektem ziarnistości, wydrukowano go również z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe,Bestsellery;Woman by Manhattan Bridge Plakat;woman, by, manhattan, bridge, plakat, nowojorska, kobieta, desenio.pl;Woman by Manhattan Bridge Plakat  – Czarno-białe zdjęcie kobiety stojącej na ulicy w Nowym Jorku przed Mostem Manhattańskim - Desenio.pl;woman-by-manhattan-bridge-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/12030_2.jpg; – Czarno-białe zdjęcie kobiety stojącej na ulicy w Nowym Jorku przed Mostem Manhattańskim;1;Fotograf: Robert Bolton.;0;new;0;0;0;0;0;;;;;0;0;0;0;
7448;1;Coco, Plakat;Czarno-białe,Plakaty z cytatami;39.837398;1;;;;;;;7448;coco-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;I am fashion – Czarno-biały obraz z cytatem z Coco Chanel;Plakat ze świata mody w czerni i bieli z tekstem „COCO I do not do fashion I am fashion”. Jeśli jesteś prawdziwą fashionistką, powinno to znaleźć swoje odzwierciedlenie w sztuce w Twoim domu! Zapełnij ściany plakatami o tematyce modowej w różnych kolorach i rozmiarach, aby stworzyć kompletną kompozycję. Ten prosty plakat idealnie pasuje również do niektórych plakatów z kwiatami.<br /><br />;Czarno-białe,Plakaty z cytatami;Coco, Plakat;coco, plakat, i, am, fashion, desenio.pl;Słowa Coco Chanel na plakatach. Czarno-biała reprodukcja z cytatem: „I don´t do fashion, I am fashion”. Więcej reprodukcji z napisami i cytatami znajdziesz w naszym sklepie internetowym. W ofercie mamy wiele reprodukcji w motywami związanymi z modą. Łatwo rób zakupy w naszym sklepie internetowym.;coco-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/7448_2.jpg; – Czarno-biały obraz z cytatem z Coco Chanel;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
pre0004;1;Antibes Plakat;Czarno-białe,Bestsellery;56.097561;1;;;;;;;pre0004;antibes-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Grafika geometryczna Peytil– Rysunek z grafiką geometryczną przedstawiającą ciało abstrakcyjnymi liniami;Ilustracja z grafiką geometryczną przedstawiająca abstrakcyjną kobiecą sylwetkę w czarnym kolorze na jasnoszarym tle. Ten minimalistyczny, ręcznie rysowany motyw dobrze się sprawdza w większości domów. Idealnie nadaje się do powieszenia na przykład w salonie. <br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe,Bestsellery;Antibes Plakat;antibes, plakat, grafika, geometryczna, peytil, desenio.pl;Antibes Plakat – Rysunek z grafiką geometryczną przedstawiającą ciało abstrakcyjnymi liniami - Desenio.pl;antibes-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/pre0004_2.jpg;– Rysunek z grafiką geometryczną przedstawiającą ciało abstrakcyjnymi liniami;1;Artysta: Peytil;0;new;0;0;0;0;0;;;;;0;0;0;0;
pre0002;1;Figuratone Plakat;Czarno-białe,Bestsellery;56.097561;1;;;;;;;pre0002;figuratone-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Grafika geometryczna Peytil – Ilustracja z grafiką geometryczną abstrakcyjną ludzką sylwetką;Abstrakcyjna ilustracja z grafiką geometryczną przedstawiająca ludzką sylwetkę w czarnym kolorze na jasnoszarym tle. Ten ręcznie rysowany motyw doskonale nadaje się do powieszenia w pomieszczeniu, które chcesz upiększyć sztuką nowoczesną.<br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe,Bestsellery;Figuratone Plakat;figuratone, plakat, grafika, geometryczna, peytil, desenio.pl;Figuratone Plakat  – Ilustracja z grafiką geometryczną abstrakcyjną ludzką sylwetką - Desenio.pl;figuratone-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/pre0002_2.jpg; – Ilustracja z grafiką geometryczną abstrakcyjną ludzką sylwetką;1;Artysta: Peytil;0;new;0;0;0;0;0;;;;;0;0;0;0;
8191;1;Moon Phase, Plakat;Czarno-białe;31.707317;1;;;;;;;8191;moon-phase-plakat;;;;;0;0.13;0.18;0.021;0.18;3-7;3-7;100;1;0;0;both;;;;Księżyce – Czarno-biała ilustracja z kolumną z księżycami w różnych fazach;Czarno-biała ilustracja z trzema księżycami w różnych fazach, z jasnoszarym tłem. Odnalezienie w domu spokoju po stresującym dniu może być trudne, ale dzięki harmonijnej ścianie z obrazami będziesz o krok bliżej do tego celu. <br /><br />Plakat wydrukowany z białym obramowaniem, które ładnie podkreśla kompozycję.<br /><br />;Czarno-białe;Moon Phase, Plakat;moon, phase, plakat, księżyce, desenio.pl;Plakat z księżycem na jasnoszarym tle. Piękna, modna reprodukcja, która będzie dobrze wyglądać w prostej, wąskiej ramce. Możesz ją zestawić z innymi, podobnymi reprodukcjami, które znajdziesz w naszym sklepie internetowym. Reprodukcje w dobrej cenie z łatwością kupisz online;moon-phase-plakat;W Magazynie.;Brak w magazynie;1;;;1;/var/www/html/images/8191_2.jpg; – Czarno-biała ilustracja z kolumną z księżycami w różnych fazach;1;;0;new;0;0;0;0;0;;;;;0;0;0;0;
